"DATE";"TIME";"INJET01_0";"INJET01_1";"INJET02_0";"INJET02_1";"INJET03_0";"INJET03_1";"INJET04_0";"INJET04_1";"INJET05_0";"INJET05_1";"INJET06_0";"INJET06_1";"INJET07_0";"INJET07_1";"INJET08_0";"INJET08_1";"INJET09_0";"INJET09_1";"INJET10_0";"INJET10_1";"INJET11_0";"INJET11_1";"INJET12_0";"INJET12_1";"INJET13_0";"INJET13_1";"INJET14_0";"INJET14_1";"INJET15_0";"INJET15_1";"INJET16_0";"INJET16_1";"INJET17_0";"INJET17_1";"INJET18_0";"INJET18_1";"INJET19_0";"INJET19_1";"INJET20_0";"INJET20_1";"INJET21_0";"INJET21_1";"INJET22_0";"INJET22_1";"INJET23_0";"INJET23_1";"INJET24_0";"INJET24_1"
"12/01/2016";"15:51:16";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"1";"0"
"12/01/2016";"15:51:17";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"1";"0"
"12/01/2016";"15:51:18";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"1";"0"
"12/01/2016";"15:51:19";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:20";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:21";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:22";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:23";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:24";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:25";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:26";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:27";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:28";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:29";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:30";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:31";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:32";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:33";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:34";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:35";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:36";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:37";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:38";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:39";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:40";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:41";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:42";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:43";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:44";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:45";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:46";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:47";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:48";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:49";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:50";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:51";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:52";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:53";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:54";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:55";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:56";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:57";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:58";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:51:59";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:00";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:01";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:02";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:03";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:04";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:05";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:06";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:07";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:08";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:09";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:10";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:11";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:12";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:13";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:14";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:15";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:16";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
"12/01/2016";"15:52:17";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"-1";"-1";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"1";"1";"0";"1";"-1";"-1";"-1";"-1";"-1";"-1";"0";"1";"0";"1";"0";"1"
